id,season,Team,DD2,TD3,DQ,EJECT,TECH,FLAG,AST_TO,STL_TO,RAT,SC_EFF,SH_EFF
3912292,2020-21,UTAH,0,0,0,0,0,0,1.9,0.9,-,1.231,0.6
3912292,2022-23,UTAH,0,0,0,0,0,0,1.5,0.0,-,1.571,0.71
6460,2011-12,BOS,0,0,0,0,0,0,1.6,0.5,-,0.973,0.46
6460,2012-13,ORL,1,0,0,0,0,0,2.0,0.5,-,0.983,0.45
6460,2013-14,ORL,0,0,0,0,0,0,2.0,1.1,-,1.094,0.49
6460,2014-15,CHI,0,0,0,0,0,0,2.4,1.4,-,1.072,0.49
6460,2015-16,CHI,0,0,0,0,0,0,1.9,0.7,-,1.139,0.54
6460,2016-17,NO,0,0,0,0,2,0,2.6,0.8,-,1.131,0.52
6460,2017-18,NO,0,0,0,0,1,0,1.8,0.8,-,1.228,0.59
6460,2018-19,NO,0,0,0,0,0,0,1.7,0.7,-,1.19,0.55
6460,2019-20,NO,0,0,0,0,0,0,2.0,0.8,-,1.066,0.5
6460,2020-21,PHX,0,0,0,0,0,0,1.7,0.7,-,1.099,0.5
2488958,2013-14,IND,0,0,0,0,0,0,0.9,0.4,-,1.175,0.51
2488958,2014-15,IND,1,0,0,0,1,0,1.6,0.6,-,1.15,0.45
2488958,2015-16,IND,1,0,0,0,1,0,1.7,1.1,-,1.183,0.5
2488958,2016-17,NO,0,0,0,0,1,1,1.7,0.9,-,1.178,0.48
2488958,2017-18,NO,0,0,0,0,0,0,2.4,0.8,-,0.707,0.32
2488958,2018-19,NO,0,0,0,0,1,0,1.8,0.7,-,1.073,0.47
2488958,2019-20,MEM,0,0,0,0,1,0,2.4,0.8,-,1.176,0.53
2488958,2019-20,MIA,0,0,0,0,0,0,0.9,1.1,-,1.089,0.39
2488958,2020-21,ATL,0,0,0,0,4,1,1.8,1.2,-,1.064,0.47
2488958,2021-22,ATL,0,0,0,0,0,0,12.0,4.0,-,0.4,0.2
2426,2004-05,NY,1,0,0,0,0,0,1.2,1.0,-,1.203,0.45
2426,2005-06,NY,0,0,1,0,1,0,1.0,0.9,-,1.13,0.42
2426,2005-06,ORL,2,0,0,0,1,0,0.9,0.9,-,1.238,0.4
2426,2006-07,ORL,1,0,1,0,2,0,0.8,0.7,-,1.364,0.54
2426,2007-08,ORL,1,0,0,0,0,0,1.6,1.0,-,1.161,0.45
2426,2007-08,LAL,0,0,0,0,1,0,2.0,1.4,-,1.486,0.55
2426,2008-09,LAL,1,0,1,1,3,2,1.7,1.6,-,1.223,0.51
2426,2009-10,HOU,6,1,0,1,3,0,1.7,0.8,-,1.073,0.46
2426,2010-11,NO,3,0,0,0,1,0,1.4,1.0,-,1.084,0.45
2426,2011-12,NO,0,0,0,0,4,0,1.8,0.9,-,1.102,0.45
2426,2012-13,WSH,2,0,0,0,0,0,1.3,0.9,-,1.175,0.5
2426,2013-14,WSH,11,0,2,1,4,1,1.4,1.0,-,1.298,0.56
2426,2014-15,HOU,3,0,0,0,4,0,1.5,1.1,-,1.152,0.51
2426,2015-16,HOU,1,0,0,0,3,0,1.7,1.4,-,1.193,0.52
2426,2016-17,HOU,3,0,0,1,5,0,2.4,2.0,-,1.173,0.53
2426,2017-18,HOU,1,0,0,1,1,0,2.0,1.9,-,1.201,0.54
2426,2018-19,PHX,1,0,0,0,0,0,2.2,1.0,-,1.137,0.49
2426,2018-19,WSH,4,0,1,0,3,0,2.5,0.8,-,1.189,0.5
2426,2019-20,SAC,0,0,0,0,0,0,1.8,1.3,-,1.164,0.52
2426,2019-20,POR,0,0,0,1,2,1,1.5,1.2,-,1.453,0.6
2426,2020-21,MIA,1,0,0,0,1,0,2.6,1.5,-,1.17,0.51
2426,2021-22,LAL,0,0,0,0,0,0,2.5,1.2,-,0.97,0.43
3056602,2017-18,BOS,0,0,1,0,0,0,0.8,0.8,-,1.037,0.45
3056602,2018-19,BOS,0,0,0,0,0,0,1.2,0.5,-,1.177,0.51
3056602,2019-20,BOS,0,0,1,0,0,0,1.9,1.1,-,1.204,0.53
3056602,2020-21,BOS,0,0,0,0,0,1,1.8,0.8,-,1.176,0.53
3056602,2021-22,MIL,0,0,0,0,1,0,1.0,1.0,-,0.814,0.34
3056602,2021-22,LAC,0,0,0,0,0,0,1.0,0.5,-,1.414,0.48
2583962,2021-22,CLE,0,0,0,0,0,0,4.3,0.4,-,0.848,0.39
3056600,2014-15,MIL,2,0,0,0,0,0,0.9,0.7,-,1.171,0.5
3056600,2015-16,MIL,6,0,0,0,0,0,1.1,0.6,-,1.19,0.5
3056600,2016-17,MIL,2,0,0,0,0,0,1.5,0.5,-,1.259,0.53
3056600,2017-18,MIL,3,0,0,0,1,0,1.3,0.6,-,1.178,0.53
3056600,2018-19,CHI,5,0,1,0,1,0,1.0,0.3,-,1.198,0.51
3056600,2018-19,WSH,3,0,1,0,0,0,1.0,0.3,-,1.312,0.56
3056600,2019-20,ATL,2,0,2,0,0,0,1.0,0.7,-,1.221,0.54
3056600,2019-20,SAC,0,0,0,0,0,0,2.5,0.8,-,1.417,0.6
3056600,2020-21,SAC,0,0,0,0,0,0,0.3,0.0,-,1.143,0.57
3056600,2020-21,BOS,0,0,0,0,0,0,1.4,0.1,-,1.333,0.56
3056600,2021-22,BOS,0,0,0,0,0,0,0.8,0.5,-,1.395,0.58
6447,2011-12,UTAH,1,0,0,0,0,0,0.1,0.3,-,1.288,0.5
6447,2012-13,UTAH,2,0,0,0,3,0,0.3,0.3,-,1.335,0.54
6447,2013-14,UTAH,24,0,1,0,1,0,0.5,0.2,-,1.157,0.49
6447,2014-15,UTAH,14,0,2,0,2,0,0.3,0.2,-,1.165,0.5
6447,2014-15,OKC,17,0,0,0,3,0,0.6,0.3,-,1.402,0.57
6447,2015-16,OKC,25,0,1,0,2,0,0.3,0.2,-,1.444,0.58
6447,2016-17,OKC,18,0,0,0,2,0,0.5,0.3,-,1.402,0.55
6447,2017-18,NY,39,0,0,0,2,0,0.9,0.3,-,1.403,0.59
6447,2018-19,NY,25,0,1,1,2,1,1.1,0.2,-,1.312,0.54
6447,2018-19,POR,7,0,0,0,1,0,0.8,0.4,-,1.4,0.58
6447,2019-20,BOS,9,0,0,0,1,2,1.0,0.4,-,1.348,0.57
6447,2020-21,POR,34,0,0,0,2,0,1.1,0.4,-,1.437,0.61
6447,2021-22,BOS,2,0,0,0,0,0,0.4,0.3,-,1.32,0.54
4277922,2021-22,NY,1,0,1,0,0,0,1.1,0.6,-,1.667,0.72
4277922,2022-23,NY,2,0,1,0,0,0,0.9,0.6,-,1.664,0.78
4397693,2021-22,BKN,1,0,0,0,0,0,0.7,0.7,-,1.064,0.5
4397693,2022-23,BKN,0,0,0,0,0,0,0.5,0.8,-,0.625,0.29
4397693,2022-23,SAC,0,0,0,0,0,0,2.3,1.2,-,1.232,0.54
4409222,2021-22,HOU,0,0,0,0,0,0,0.6,0.7,-,1.303,0.59
4409222,2022-23,IND,0,0,0,0,0,0,0.9,0.3,-,0.724,0.28
4715198,2021-22,WSH,0,0,0,0,0,0,1.0,1.0,-,0.769,0.35
4715198,2022-23,WSH,0,0,0,0,0,0,2.0,0.5,-,0.5,0.19
4702233,2021-22,CHA,0,0,0,0,0,0,1.9,0.8,-,1.218,0.5
4702233,2022-23,CHA,0,0,0,0,0,0,0.8,0.5,-,1.101,0.48
4397183,2021-22,OKC,0,0,0,0,0,0,1.3,0.6,-,1.234,0.53
4397183,2022-23,OKC,1,0,0,0,0,0,1.4,0.7,-,1.32,0.58
4395695,2021-22,UTAH,0,0,0,0,0,0,1.9,0.5,-,1.066,0.5
4395695,2022-23,OKC,0,0,0,0,0,0,1.6,1.0,-,1.156,0.58
4432161,2021-22,POR,0,0,1,0,2,1,1.0,0.7,-,1.184,0.48
4432161,2022-23,POR,0,0,0,0,0,0,0.5,0.7,-,1.0,0.41
4431675,2021-22,POR,2,0,2,0,0,0,1.8,0.6,-,1.363,0.55
4431675,2022-23,POR,3,0,0,0,1,1,1.8,0.5,-,1.421,0.6
3146557,2021-22,SA,1,0,0,0,0,0,1.5,0.3,-,1.299,0.57
3146557,2022-23,PHX,3,0,1,0,0,0,1.2,0.3,-,1.353,0.56
4431823,2021-22,NY,0,0,0,0,0,0,8.2,2.8,-,0.824,0.38
4431823,2022-23,NY,0,0,0,0,0,0,2.9,1.5,-,1.033,0.45
4397235,2021-22,IND,0,0,0,0,0,1,1.5,0.5,-,1.108,0.5
4397235,2022-23,PHX,0,0,0,0,0,0,1.9,0.2,-,0.953,0.45
4066457,2021-22,LAL,1,1,0,0,1,0,2.8,0.7,-,1.396,0.54
4066457,2022-23,LAL,1,0,0,0,1,0,2.2,0.3,-,1.7,0.62
4432162,2021-22,LAC,0,0,0,0,1,1,1.6,0.8,-,1.055,0.44
4432162,2022-23,LAC,0,0,0,0,0,0,1.7,0.8,-,1.172,0.47
4397916,2022-23,LAC,0,0,0,0,0,0,2.7,0.2,-,1.0,0.5
4432176,2021-22,HOU,0,0,0,0,1,0,1.5,0.6,-,1.149,0.46
4432176,2022-23,HOU,0,0,1,0,2,0,1.5,0.4,-,0.954,0.43
4277957,2021-22,DET,1,0,0,0,0,0,1.4,0.9,-,1.344,0.61
4277957,2022-23,DET,1,0,0,0,1,2,1.4,0.9,-,1.201,0.55
4683622,2021-22,CHI,0,0,0,0,1,0,0.0,0.5,-,1.133,0.3
4683622,2022-23,CHI,0,0,0,0,0,0,0.0,0.0,-,0.857,0.36
4397002,2021-22,CHI,4,0,1,0,0,3,2.4,0.6,-,1.269,0.59
4397002,2022-23,CHI,0,0,0,0,0,0,2.1,0.6,-,1.205,0.54
4279815,2021-22,IND,2,0,1,0,0,0,1.8,0.6,-,1.445,0.64
4279815,2022-23,IND,0,0,0,0,0,0,1.1,0.3,-,1.062,0.49
4279815,2022-23,CHI,0,0,0,0,0,0,0.0,0.0,-,2.0,0.95
4277869,2021-22,NO,1,0,0,0,3,0,3.8,1.8,-,1.122,0.5
4277869,2022-23,NO,0,0,0,1,3,0,2.3,0.8,-,1.125,0.5
4065804,2021-22,BOS,0,0,0,0,0,0,5.0,0.5,-,1.3,0.65
4065804,2022-23,BOS,0,0,0,0,0,0,2.4,1.0,-,1.293,0.63
4578893,2021-22,OKC,1,0,0,0,0,0,2.0,0.7,-,1.12,0.5
4578893,2022-23,ATL,0,0,0,0,0,0,3.4,1.0,-,0.973,0.47
4397885,2021-22,TOR,0,0,0,0,0,0,1.9,0.5,-,1.015,0.44
4397885,2022-23,TOR,0,0,0,0,0,0,2.0,0.7,-,1.092,0.48
4397215,2020-21,LAC,1,0,0,0,0,0,1.1,0.4,-,1.038,0.43
4397215,2021-22,TOR,0,0,0,0,0,0,0.0,0.0,-,1.5,0.5
4431688,2020-21,SAC,0,0,0,0,0,0,2.0,1.3,-,1.053,0.46
4431688,2021-22,SAC,0,0,0,0,0,0,1.4,0.2,-,1.034,0.46
3129951,2020-21,MIL,0,0,0,0,0,0,0.8,0.0,-,1.231,0.5
4423883,2020-21,DET,0,0,0,0,0,0,1.0,0.4,-,1.025,0.48
4423883,2021-22,DET,0,0,0,0,0,0,inf,inf,-,0.3,0.15
3947156,2020-21,MIL,0,0,0,0,0,0,2.7,2.3,-,1.1,0.41
3947156,2021-22,OKC,0,0,0,0,0,1,0.3,0.7,-,1.191,0.53
3947156,2022-23,CLE,0,0,0,0,0,0,0.7,0.3,-,1.14,0.55
4431778,2022-23,TOR,0,0,1,1,3,0,1.6,1.1,-,1.213,0.48
3135046,2015-16,MIN,0,0,0,0,0,0,3.3,0.9,-,1.0,0.41
3135046,2016-17,MIN,0,0,0,0,0,1,4.1,1.3,-,1.155,0.49
3135046,2017-18,MIN,0,0,0,0,1,0,3.9,1.6,-,1.268,0.53
3135046,2018-19,MIN,5,0,0,0,0,0,7.0,1.7,-,1.049,0.46
3135046,2019-20,MEM,0,0,0,0,0,0,5.2,1.1,-,1.128,0.51
3135046,2020-21,MEM,2,0,0,0,0,0,5.4,1.3,-,1.07,0.49
3135046,2021-22,MEM,2,0,0,0,0,1,7.0,1.4,-,1.145,0.52
3135046,2022-23,MEM,9,1,0,0,0,0,5.6,1.1,-,1.158,0.52
4067045,2018-19,IND,0,0,0,0,0,0,inf,inf,-,0.813,0.28
4067045,2019-20,IND,1,0,0,0,0,0,1.0,0.4,-,1.172,0.47
4067045,2020-21,BKN,2,0,0,0,0,0,1.6,0.6,-,1.382,0.6
4067045,2021-22,CHI,0,0,0,0,0,0,1.0,0.4,-,1.217,0.52
4067045,2021-22,WSH,0,0,0,0,0,0,0.0,0.0,-,0.667,0.33
4067045,2021-22,NO,0,0,0,0,0,0,1.0,2.0,-,0.9,0.3
4067045,2022-23,SA,0,0,0,0,0,0,0.3,0.3,-,1.167,0.5
6479,2011-12,CHA,2,1,0,0,2,0,2.4,0.5,-,1.042,0.41
6479,2012-13,CHA,5,0,1,0,4,0,2.4,0.8,-,1.17,0.47
6479,2013-14,CHA,9,1,1,0,4,0,2.6,0.5,-,1.128,0.44
6479,2014-15,CHA,4,0,0,0,5,0,3.2,0.9,-,1.096,0.43
6479,2015-16,CHA,3,0,0,0,6,0,2.5,0.7,-,1.269,0.5
6479,2016-17,CHA,8,0,0,0,6,0,2.6,0.5,-,1.263,0.53
6479,2017-18,CHA,3,0,0,0,7,0,2.5,0.5,-,1.299,0.52
6479,2018-19,CHA,10,0,0,0,8,1,2.3,0.5,-,1.248,0.51
6479,2019-20,BOS,2,0,0,1,5,0,2.3,0.4,-,1.288,0.53
6479,2020-21,BOS,0,0,0,0,3,0,2.4,0.5,-,1.226,0.51
6479,2021-22,NY,1,1,1,0,2,0,2.7,0.5,-,1.165,0.5
6479,2022-23,DAL,0,0,0,0,0,0,4.8,0.5,-,1.263,0.48
3134881,2015-16,DET,3,0,2,0,3,1,1.0,0.5,-,0.988,0.43
3134881,2016-17,DET,0,0,0,0,1,0,1.5,0.8,-,0.929,0.42
3134881,2017-18,DET,2,0,0,0,4,0,1.5,1.2,-,1.07,0.43
3134881,2018-19,DET,0,0,0,0,1,0,1.1,0.9,-,1.026,0.45
3134881,2018-19,NO,0,0,0,0,0,0,1.1,0.5,-,1.055,0.48
3134881,2019-20,TOR,0,0,0,0,0,1,1.3,0.4,-,1.017,0.43
3134881,2020-21,TOR,2,0,1,0,2,0,1.6,1.0,-,1.146,0.48
3134881,2021-22,LAL,0,0,1,0,2,2,2.3,1.2,-,1.275,0.53
3134881,2022-23,SA,0,0,0,0,1,0,2.0,0.5,-,1.426,0.61
